09/02/2017;2303.62
10/02/2017;2310.66
13/02/2017;2323.02
14/02/2017;2332.98
15/02/2017;2344.75
16/02/2017;2343.22
17/02/2017;2343.55
21/02/2017;2360.18
22/02/2017;2358.66
23/02/2017;2355.77
24/02/2017;2360.13
27/02/2017;2360.77
28/02/2017;2354.87
01/03/2017;2389.4
02/03/2017;2376.69
03/03/2017;2376.67
06/03/2017;2372.03
07/03/2017;2362.27
08/03/2017;2358.91
09/03/2017;2359.77
10/03/2017;2366.5
13/03/2017;2368.68
14/03/2017;2360.69
15/03/2017;2377.05
16/03/2017;2377.08
17/03/2017;2376.64
20/03/2017;2368.44
21/03/2017;2343.3
22/03/2017;2342.73
23/03/2017;2341.54
24/03/2017;2343.41
27/03/2017;2340.21
28/03/2017;2350.73
29/03/2017;2356.11
30/03/2017;2361.52
31/03/2017;2358.98
03/04/2017;2356.33
04/04/2017;2356.85
05/04/2017;2348.73
06/04/2017;2353.15
07/04/2017;2353.91
10/04/2017;2353.53
11/04/2017;2349.39
12/04/2017;2341.99
13/04/2017;2329.21
17/04/2017;2344.16
18/04/2017;2338.38
19/04/2017;2333.97
20/04/2017;2351.23
21/04/2017;2344.34
24/04/2017;2367.45
25/04/2017;2382.29
26/04/2017;2383.46
27/04/2017;2385.89
28/04/2017;2380.43
01/05/2017;2386.49
02/05/2017;2381.95
03/05/2017;2380.89
04/05/2017;2382.41
05/05/2017;2392.25
08/05/2017;2393.57
09/05/2017;2391.45
10/05/2017;2391.25
11/05/2017;2387.92
12/05/2017;2386.04
15/05/2017;2392.97
16/05/2017;2395.56
17/05/2017;2357.41
18/05/2017;2363.23
19/05/2017;2377.33
22/05/2017;2389.43
23/05/2017;2394.58
24/05/2017;2400
25/05/2017;2408.06
26/05/2017;2409.97
30/05/2017;2408.76
31/05/2017;2408.14
01/06/2017;2423.86
02/06/2017;2432.34
05/06/2017;2429.4
06/06/2017;2425.89
07/06/2017;2428.29
08/06/2017;2428.9
09/06/2017;2425.51
12/06/2017;2424.16
13/06/2017;2432.78
14/06/2017;2431.59
15/06/2017;2424.1
16/06/2017;2428.37
19/06/2017;2444.7
20/06/2017;2433.74
21/06/2017;2433.86
22/06/2017;2429.1
23/06/2017;2431.25
26/06/2017;2432.27
27/06/2017;2418.41
28/06/2017;2436.29
29/06/2017;2418.56
30/06/2017;2418.44
03/07/2017;2426.9
05/07/2017;2424.86
06/07/2017;2408.28
07/07/2017;2419.92
10/07/2017;2422.33
11/07/2017;2420.78
12/07/2017;2435.01
13/07/2017;2442.98
14/07/2017;2453.27
17/07/2017;2457.97
18/07/2017;2455.65
19/07/2017;2467.68
20/07/2017;2469.58
21/07/2017;2464.16
24/07/2017;2464.13
25/07/2017;2471.91
26/07/2017;2472.66
27/07/2017;2468.49
28/07/2017;2466.29
31/07/2017;2467.09
01/08/2017;2475.51
02/08/2017;2476.21
03/08/2017;2468.93
04/08/2017;2473.89
07/08/2017;2477.38
08/08/2017;2470.52
09/08/2017;2470.69
10/08/2017;2435.14
11/08/2017;2439.28
14/08/2017;2458.96
15/08/2017;2459.92
16/08/2017;2458.9
17/08/2017;2432.07
18/08/2017;2427.39
21/08/2017;2427.26
22/08/2017;2446.68
23/08/2017;2440.35
24/08/2017;2438.99
25/08/2017;2439.96
28/08/2017;2442.31
29/08/2017;2444.51
30/08/2017;2454.83
31/08/2017;2465.74
01/09/2017;2471.06
05/09/2017;2459.13
06/09/2017;2462.44
07/09/2017;2463.84
08/09/2017;2456.69
11/09/2017;2481.92
12/09/2017;2486.45
13/09/2017;2492.42
14/09/2017;2490.85
15/09/2017;2494.03
18/09/2017;2497.63
19/09/2017;2500.36
20/09/2017;2499.78
21/09/2017;2497.62
22/09/2017;2497.43
25/09/2017;2492.31
26/09/2017;2495.19
27/09/2017;2502.37
28/09/2017;2504.23
29/09/2017;2512.2
02/10/2017;2525.72
03/10/2017;2530.41
04/10/2017;2531.04
05/10/2017;2544.46
06/10/2017;2541.82
09/10/2017;2540.38
10/10/2017;2544.27
11/10/2017;2548.54
12/10/2017;2545.99
13/10/2017;2547
16/10/2017;2553.68
17/10/2017;2555.88
18/10/2017;2557.96
19/10/2017;2556.47
20/10/2017;2566.33
23/10/2017;2560
24/10/2017;2563.04
25/10/2017;2554.8
26/10/2017;2568.53
27/10/2017;2577.97
30/10/2017;2572.01
31/10/2017;2571.97
01/11/2017;2575.9
02/11/2017;2581.84
03/11/2017;2586.34
06/11/2017;2585.75
07/11/2017;2584.96
08/11/2017;2589.7
09/11/2017;2579.68
10/11/2017;2578.81
13/11/2017;2578.64
14/11/2017;2575.3
15/11/2017;2566.38
16/11/2017;2582.61
17/11/2017;2573.96
20/11/2017;2575.93
21/11/2017;2592.96
22/11/2017;2591.52
24/11/2017;2598.86
27/11/2017;2598.03
28/11/2017;2618.32
29/11/2017;2617.3
30/11/2017;2630.06
01/12/2017;2635.03
04/12/2017;2629.91
05/12/2017;2622.26
06/12/2017;2623.99
07/12/2017;2628.72
08/12/2017;2642.61
11/12/2017;2655.33
12/12/2017;2659.58
